longitud,latitud,id_region,tipo_ecosistema,valor_indice
-98.02787105549035,23.7304755640384,Noreste,Manglar,0.2693706
-95.05020181376645,17.347527942996436,Noreste,Manglar,0.3911
-103.28358880653268,20.6767917504663,Occidente,Pastizal,0.0
-112.469411311794,31.19132250162299,Noroeste,Pastizal,0.98742926
-101.80190142436408,19.10225155551443,Occidente,Matorral Seco,0.94332
-99.26557708597113,26.24904900497489,Sur,Pastizal,0.79140705
-103.49608721315634,21.759429109076983,Centro,Bosque Templado,0.7694053
-105.01724173758073,27.09792338067243,Noreste,Matorral Seco,0.33415294
-105.93446474765409,28.866835283537412,Noreste,Matorral Seco,0.63455
-111.66594188362124,28.689081569920916,Noroeste,Matorral Seco,0.38802943
-98.34490860769561,25.12578853089519,Noreste,Pastizal,0.27338824
-98.2641656308965,24.39863349013111,Noreste,Bosque Templado,0.40648234
-101.50758295042273,28.892791543122392,Noreste,Pastizal,0.84302706
-99.7768797036783,20.69804977326804,Centro,Bosque Templado,0.5565241
-96.77351102297385,20.064250487275068,Sureste,Matorral Seco,0.42001176
-115.19288340379771,31.407587914588962,Noroeste,Manglar,0.99696857
-100.53660329668388,23.388716982847843,Centro,Manglar,0.94401354
-104.49347779570468,26.657796043538543,Noreste,Bosque Templado,0.89521116
-103.51560912453493,20.98158978154681,Occidente,Manglar,0.5749341
-115.23157292487656,30.942492336559727,Noroeste,Selva Húmeda,0.9992841
-100.1014877805055,23.83684236239332,Sur,Manglar,0.84095293
-99.547465530353,21.467519452734223,Centro,Bosque Templado,0.9097047
-103.21715722369991,27.10403292908999,Noreste,Selva Húmeda,0.9334223
-108.2031896746019,26.469753588590688,Noroeste,Matorral Seco,0.9651888
-112.54450738597603,30.708758206996624,Noroeste,Matorral Seco,0.9741888
-107.61099421585594,25.511095645773455,Noroeste,Manglar,0.42371178
-96.35866100876979,19.514505305772282,Sureste,Selva Húmeda,0.99991095
-110.45793392127976,28.86328657978026,Noroeste,Pastizal,0.8156
-102.11872993151812,18.860158637592026,Occidente,Matorral Seco,0.010505882
-103.72132546822624,21.102304580788484,Occidente,Manglar,0.81572706
-104.42446586859843,19.673378138782777,Occidente,Matorral Seco,0.89447117
-98.8937865994022,18.17353709383959,Sur,Matorral Seco,0.92953354
-98.0083862744157,20.62210808024598,Sureste,Manglar,0.39667058
-98.55175983564591,23.522619256698817,Noreste,Manglar,0.9565976
-99.23340111243256,17.840494203783024,Sur,Bosque Templado,0.95279115
-105.0396694372601,21.64198034717313,Occidente,Bosque Templado,0.7414365
-98.2695442615654,20.80595422193464,Sureste,Pastizal,0.4033706
-112.19452591013041,31.049200222945256,Noroeste,Matorral Seco,0.95506823
-109.57952191444265,23.345862133185655,Noroeste,Manglar,0.9904476
-103.61621134979244,28.335578133681395,Noreste,Pastizal,0.9704906
-97.65785353894155,19.497892421858737,Centro,Selva Húmeda,0.17658235
-103.84189687489184,18.90150761300079,Occidente,Manglar,0.1923706
-110.67398490901272,30.636553746980777,Noroeste,Matorral Seco,0.84111
-104.80950472014965,28.20223948830106,Noreste,Manglar,0.8952806
-100.25078241706662,18.35665881947941,Sur,Pastizal,0.6272371
-93.03131078000598,17.403699450386153,Sureste,Bosque Templado,0.41264707
-101.80029161453535,24.085091369681308,Centro,Manglar,0.9358788
-87.8240168828607,21.395553929444226,Sureste,Pastizal,0.66299295
-95.85567344852362,17.72370316205419,Noreste,Selva Húmeda,0.55062586
-101.8837019474559,27.676863843273342,Noreste,Bosque Templado,0.9694988
-100.50303600091452,24.104787893905897,Sur,Matorral Seco,0.9685706
-112.44967658490971,31.42463154941167,Noroeste,Manglar,0.99568856
-95.88207059412288,17.503484577523054,Noreste,Manglar,0.35298824
-98.76872810555027,24.060378267270806,Noreste,Bosque Templado,0.117635295
-107.37626896237396,24.539191047508186,Noroeste,Bosque Templado,0.1764706
-96.71970984468038,19.246959339952905,Sureste,Pastizal,0.33079413
-105.60607623512695,29.97831510666563,Noreste,Selva Húmeda,0.98400414
-97.59088687014581,18.77176788912403,Centro,Bosque Templado,0.68660355
-106.55936162840237,31.134893367351253,Noreste,Matorral Seco,0.7417506
-106.52950424406775,26.60214346614703,Noreste,Pastizal,0.9764496
-103.91872577326504,27.006954501328668,Noreste,Selva Húmeda,0.90702647
-98.32255983614547,21.65427507425204,Sureste,Bosque Templado,0.37238824
-101.60872248815154,27.15630878945838,Noreste,Bosque Templado,0.5435712
-104.05518385767702,19.065047351773227,Occidente,Bosque Templado,0.5175077
-107.82969360905544,28.677639167278812,Noreste,Pastizal,0.977062
-92.02090159244926,15.90365431824123,Sureste,Manglar,0.3588
-102.7617712743641,25.40005935454942,Noreste,Manglar,0.3507706
-103.48121451810572,28.807928439910047,Noreste,Selva Húmeda,0.9185318
-99.06970651787985,19.524115831812033,Centro,Pastizal,0.0
-100.94571797257596,28.82843533226304,Noreste,Matorral Seco,0.79141587
-87.8703968658637,20.59927476608692,Sureste,Bosque Templado,0.6449759
-105.01585597952472,19.702888968029132,Occidente,Pastizal,0.7708535
-103.49354420883527,23.348011689614857,Centro,Selva Húmeda,0.8985341
-100.03442874432133,23.527409647654686,Sur,Selva Húmeda,0.93309057
-88.81727311125003,19.70343247751464,Sureste,Pastizal,0.9156923
-113.49972441107069,27.16058040548119,Noroeste,Pastizal,0.9990925
-109.08372837478734,26.3220904039216,Noroeste,Selva Húmeda,0.046282355
-115.08361420112055,30.2024490706544,Noroeste,Bosque Templado,0.982465
-90.13224265917677,19.0127286787048,Sureste,Bosque Templado,0.5985794
-92.84756740038344,15.384773768022718,Sureste,Manglar,0.1784353
-114.77888590264944,30.114215062580108,Noroeste,Selva Húmeda,0.9893841
-112.13323189891632,31.084932156843276,Noroeste,Manglar,0.9948036
-101.04074993698785,23.038229284416005,Centro,Matorral Seco,0.6007318
-111.65509235054641,26.54674975058225,Noroeste,Pastizal,0.8213594
-98.82162945491585,21.69706790131261,Centro,Manglar,0.37421766
-102.88202040803223,26.208793244992524,Noreste,Bosque Templado,0.9980518
-103.46373706519944,26.903289844658804,Noreste,Manglar,0.9720368
-108.93585911301636,30.26376476812741,Noroeste,Manglar,0.96188354
-90.64631555612345,18.83754537461927,Sureste,Pastizal,0.70611703
-110.37186741633047,30.5028161636119,Noroeste,Pastizal,0.9766418
-106.29523878619342,29.68291121604449,Noreste,Pastizal,0.77490175
-102.02557765936503,23.454881080086246,Centro,Matorral Seco,0.7476353
-107.69000126843683,28.471894285559575,Noreste,Pastizal,0.98648715
-105.11766976144565,27.323631336466487,Noreste,Manglar,0.67338353
-103.48672482600867,21.983291743827092,Occidente,Bosque Templado,0.4405294
-98.59571603157892,18.88557248382569,Centro,Pastizal,0.32734117
-102.28121582247354,26.4472785914669,Noreste,Matorral Seco,0.99788284
-101.4835255156539,23.86959580173201,Centro,Bosque Templado,0.97585833
-115.00667486438097,32.077944489840185,Noroeste,Matorral Seco,0.47436178
-100.29729372181663,28.017813712433437,Noreste,Bosque Templado,0.9582659
-98.8572138413656,21.182050798209733,Centro,Matorral Seco,0.29525882
-113.17489912674742,31.968604395396696,Noroeste,Selva Húmeda,0.63319767
-93.00093587718067,15.880179972700438,Sureste,Selva Húmeda,0.9410994
-98.31643343358981,17.32465675084053,Sur,Bosque Templado,0.60400176
-98.62087456299427,17.951767845939756,Sur,Pastizal,0.6790165
-99.44505962137667,22.6090631320435,Centro,Manglar,0.9408418
-113.19548249935471,28.357970565951202,Noroeste,Matorral Seco,0.99580055
-92.54242044498612,16.171571937113146,Sureste,Matorral Seco,0.3725
-107.99530738016165,24.673237874878538,Noroeste,Pastizal,0.90816355
-99.88102391604748,21.56221340099954,Centro,Pastizal,0.96687645
-102.93334594547679,23.413330014510258,Centro,Manglar,0.17688236
-99.4943495424054,21.020906969010074,Centro,Pastizal,0.7743459
-108.18508767005673,27.67947759944342,Noreste,Manglar,0.9477141
-109.11993650071204,26.51352640378268,Noroeste,Matorral Seco,0.41234118
-97.01866129165172,17.064173063035494,Noreste,Matorral Seco,0.5194382
-101.3314061361712,21.544431685821532,Centro,Manglar,0.29568824
-101.63663022467652,29.55236197300508,Noreste,Matorral Seco,0.94319177
-100.6623853458394,26.265226544140162,Sur,Manglar,0.9350041
-104.34144287200961,22.107482737366613,Occidente,Matorral Seco,0.7960765
-106.96266857618177,30.693090678825403,Noreste,Matorral Seco,0.2844353
-107.14849048250282,27.414018933465105,Noreste,Matorral Seco,0.9218359
-101.11170039983158,26.78031607165776,Noreste,Matorral Seco,0.97116363
-110.29557039601202,28.48359336193393,Noroeste,Manglar,0.80949885
-97.09809053986612,15.932370193262333,Noreste,Matorral Seco,0.43392354
-98.6423539021792,17.64713800013411,Sur,Matorral Seco,0.44451058
-101.71090894521593,28.91480591261338,Noreste,Pastizal,0.78671765
-89.44539011210394,19.922648989050963,Sureste,Matorral Seco,0.74299234
-104.78751015430908,19.999334832866186,Occidente,Manglar,0.94258296
-111.59192060057846,30.420447375663727,Noroeste,Manglar,0.3899294
-102.78345479653572,28.45739078974358,Noreste,Manglar,0.98393995
-100.36074158771278,27.540626918623612,Sur,Selva Húmeda,0.9718237
-87.93286977628048,21.271496550746374,Sureste,Matorral Seco,0.42537647
-109.34822758276762,28.140703641403007,Noroeste,Matorral Seco,0.9929894
-102.28111062485084,28.866470398650804,Noreste,Pastizal,0.8263594
-105.05920117282476,28.608763834672622,Noreste,Selva Húmeda,0.8341041
-100.76464232816393,21.511421526529407,Centro,Manglar,0.19939412
-107.48315357093054,25.00999891841127,Noroeste,Pastizal,0.30535296
-99.10820309493947,17.669763610472266,Sur,Selva Húmeda,0.4985341
-104.59037943146556,22.35316495772996,Occidente,Bosque Templado,0.91325414
-109.61269015975333,27.89718484090685,Noroeste,Bosque Templado,0.8547294
-109.0342790266124,30.641271004517655,Noroeste,Matorral Seco,0.88234293
-104.62503327564481,21.118491198847,Occidente,Manglar,0.19404118
-114.64424513430825,29.16038963356766,Noroeste,Pastizal,0.9973183
-101.67903619106256,19.555447318572025,Occidente,Matorral Seco,0.03270588
-100.97117556112636,18.232544631741227,Sur,Pastizal,0.50667703
-107.10439022655825,30.708523239060582,Noreste,Selva Húmeda,0.94636
-103.57595411617304,28.71857559850939,Noreste,Pastizal,0.87928295
-101.59141127501425,24.146240976805196,Centro,Pastizal,0.74102646
-103.14170217830593,19.14927016005365,Occidente,Selva Húmeda,0.81297
-102.73249467101517,28.767444818850155,Noreste,Pastizal,0.6770212
-110.23334972751373,23.8376617064245,Noroeste,Pastizal,0.9379324
-105.14490095887977,22.129261654744035,Occidente,Matorral Seco,0.97493255
-106.6559954495567,30.495494978711115,Noreste,Pastizal,0.9006047
-107.28484539220703,28.236668531008654,Noreste,Pastizal,0.9820692
-103.9437900443348,21.877033809177952,Occidente,Matorral Seco,0.8565618
-108.22586155339981,26.422744483497993,Noroeste,Bosque Templado,0.62914294
-101.9026190477457,25.34326364858181,Noreste,Bosque Templado,0.6963047
-107.37745822413574,28.82225836488058,Noreste,Manglar,0.8407294
-88.14193448341597,20.065344876108227,Sureste,Matorral Seco,0.72293824
-112.53814573305098,27.145928831895958,Noroeste,Bosque Templado,0.99443215
-102.36127254776316,23.907201206722455,Centro,Manglar,0.9322318
-102.31982224255874,19.077199371366913,Occidente,Matorral Seco,0.53246707
-87.94223404635991,19.374389822734365,Sureste,Bosque Templado,0.9349394
-105.4471510573708,28.00858681538787,Noreste,Bosque Templado,0.78758705
-90.36307683714654,18.119059437005486,Sureste,Pastizal,0.7596547
-101.21746605166378,20.128873923480043,Centro,Selva Húmeda,0.48305824
-107.23047946892427,30.83889321889673,Noreste,Bosque Templado,0.17644118
-99.28458132361902,21.177750935347753,Centro,Manglar,0.7673753
-102.69387948082311,25.594347579568314,Noreste,Selva Húmeda,0.7217259
-112.78198701202652,30.801284369743446,Noroeste,Bosque Templado,0.17648824
-100.55488077313943,26.536581386275476,Sur,Matorral Seco,0.97265047
-98.53213896166305,25.565844910777216,Noreste,Manglar,0.40661764
-106.96902585117695,28.348357786267492,Noreste,Pastizal,0.79644823
-103.12898782894796,18.669433949278567,Occidente,Matorral Seco,0.73216707
-92.0920688325661,17.432436616458034,Sureste,Selva Húmeda,0.3547647
-100.05038189749729,19.232101578860828,Centro,Selva Húmeda,0.6398706
-111.00347874955908,29.781524410822694,Noroeste,Pastizal,0.9236653
-98.6779611864192,17.102828348764994,Sur,Selva Húmeda,0.93846
-99.03550555280893,17.275073994740257,Sur,Pastizal,0.95894057
-92.3005547871253,15.845380452875085,Sureste,Matorral Seco,0.4376294
-100.73092488103757,17.580829386412805,Sur,Manglar,0.9034335
-100.76627824038553,22.790569330567976,Centro,Matorral Seco,0.9433788
-100.94936370141127,27.03902183421801,Noreste,Matorral Seco,0.9910598
-112.13542270896234,30.20621313902322,Noroeste,Manglar,0.9863656
-114.55210641372469,29.487882111796452,Noroeste,Bosque Templado,0.9710937
-97.99966886293038,24.124117600411967,Noreste,Matorral Seco,0.77020705
-98.43910411579414,25.114756572005444,Noreste,Pastizal,0.82636
-98.93243274774434,24.385345307548928,Noreste,Pastizal,0.76546
-108.89920029864831,26.4015000767436,Noroeste,Selva Húmeda,0.6230688
-110.75539371199214,23.961477514111042,Noroeste,Pastizal,0.8790412
-103.4110111594562,28.78852157736209,Noreste,Selva Húmeda,0.972863
-99.55661960247204,22.79500801943618,Noreste,Selva Húmeda,0.98149776
-100.39601823785492,17.477823449498153,Sur,Selva Húmeda,0.92036766
-102.2861554408758,23.84312185324407,Centro,Matorral Seco,0.9477694
-106.72141183999874,24.275979141381896,Noroeste,Bosque Templado,0.9880141
-100.01564923602346,17.266415838346674,Sur,Manglar,0.9707898
-95.3107908311355,17.49537139470855,Noreste,Matorral Seco,0.34537646
-100.12536445034971,20.836509478004466,Centro,Selva Húmeda,0.40445882
-104.66278486077299,21.367823471582817,Occidente,Manglar,0.3165353
-88.7699756741117,19.779846984975674,Sureste,Bosque Templado,0.62238884
-96.64166525633081,19.974485253062106,Sureste,Manglar,0.42731765
-99.56739128252462,20.075283573948706,Centro,Pastizal,0.29429412
-100.6696816294992,25.24331383130047,Sur,Pastizal,0.26942942
-102.17812344888831,20.731875935587865,Occidente,Matorral Seco,0.20729412
-102.9335161127591,22.230269600577223,Centro,Selva Húmeda,0.6181447
-102.81113087189944,27.525180340738,Noreste,Pastizal,0.8814959
-114.29806488973061,27.715690555662157,Noroeste,Selva Húmeda,0.993549
-100.5902936740177,27.191759189019596,Sur,Matorral Seco,0.9531994
-104.58497395792769,20.9411123533001,Occidente,Manglar,0.8313677
-111.16537865282386,31.085418262180212,Noroeste,Matorral Seco,0.6254547
-99.69160879143017,26.83540038969002,Sur,Selva Húmeda,0.9104612
-113.97410731258724,27.29578795724879,Noroeste,Selva Húmeda,0.989586
-106.94397311030453,29.440741543618017,Noreste,Pastizal,0.39791766
-99.77754545906971,19.32511168436151,Centro,Selva Húmeda,0.19165294
-102.59337294589658,29.45119502421122,Noreste,Selva Húmeda,0.98628527
-103.00076009612683,19.298481043365555,Occidente,Selva Húmeda,0.42169413
-89.66229965069098,19.453508873374346,Sureste,Selva Húmeda,0.5125194
-100.81303901394786,18.21984580438176,Sur,Manglar,0.58750826
-104.85467176825728,30.25413392736783,Noreste,Selva Húmeda,0.94093174
-97.70060213985917,21.75520239059431,Sureste,Manglar,0.41003528
-109.18514795472274,26.653586672953615,Noroeste,Manglar,0.9776304
-107.65688025416598,27.747782309532823,Noreste,Selva Húmeda,0.9101653
-98.10165472641361,16.70419653113203,Noreste,Pastizal,0.53135115
-89.86034392998118,18.911636568640645,Sureste,Matorral Seco,0.92333
-107.39628699249242,26.695148326818103,Noreste,Manglar,0.96639585
-86.86891942411076,21.193718268296966,Sureste,Matorral Seco,0.0
-105.34318411076984,22.292330554110475,Occidente,Selva Húmeda,0.19321765
-109.18534932446477,29.459396163198537,Noroeste,Selva Húmeda,0.66723174
-96.45635526219117,19.569641140134266,Sureste,Pastizal,0.61966944
-109.33974749065172,29.472048464295057,Noroeste,Selva Húmeda,0.93770355
-89.12979328277572,19.08640527208903,Sureste,Matorral Seco,0.6048129
-100.44804768738157,27.88060155921633,Noreste,Manglar,0.988243
-100.99891246398624,22.9648477927966,Centro,Pastizal,0.36934707
-113.01977898289744,26.767468505382755,Noroeste,Selva Húmeda,0.9897322
-102.93776279448917,21.709337325128082,Centro,Manglar,0.21922353
-108.56367159282611,29.642104160002535,Noreste,Bosque Templado,0.98760813
-98.74921712939383,18.774492062443617,Sur,Bosque Templado,0.23845883
-101.54039229680188,28.409964352257983,Noreste,Pastizal,0.9354306
-96.88362495929003,19.89044193162288,Sureste,Manglar,0.3037412
-108.26763804288063,29.378625400901736,Noreste,Selva Húmeda,0.98259085
-113.28405195301863,31.85554583025522,Noroeste,Manglar,0.97732675
-108.73036464584592,27.931237051639403,Noreste,Selva Húmeda,0.9956582
-92.70790663308428,17.517922689689293,Sureste,Bosque Templado,0.009582353
-95.68622878692398,18.676016734976056,Sureste,Bosque Templado,0.93721944
-113.99003292154562,29.262382117640566,Noroeste,Selva Húmeda,0.8952
-107.06891157748977,29.819237256184646,Noreste,Selva Húmeda,0.16988823
-98.94309019333302,18.635570119650655,Sur,Selva Húmeda,0.48873118
-108.49001440455595,30.078442143425423,Noreste,Bosque Templado,0.81345236
-102.33556236765767,20.97598551652868,Occidente,Manglar,0.39877647
-106.87299078307723,27.56269972488545,Noreste,Matorral Seco,0.34258235
-98.41583636023478,18.1041650113638,Centro,Matorral Seco,0.70399356
-108.70276960189285,29.32213815430588,Noroeste,Bosque Templado,0.9428059
-102.65329700716053,18.32464004144095,Occidente,Pastizal,0.94560176
-114.97678067297524,30.455282779103747,Noroeste,Selva Húmeda,0.9982764
-90.2188954432277,18.40207309896676,Sureste,Pastizal,0.9138371
-106.12463096240936,24.11531901460799,Noroeste,Selva Húmeda,0.97416186
-99.06892867766038,21.45598317600708,Centro,Manglar,0.69967586
-98.70300475074175,19.93695780356528,Centro,Selva Húmeda,0.31137058
-100.02025191255188,27.16900969049803,Sur,Bosque Templado,0.58583707
-99.41947255970528,24.20285845820887,Noreste,Matorral Seco,0.21411176
-110.50253329671256,31.25998024573337,Noroeste,Manglar,0.7589241
-107.05592099775444,28.128005012510933,Noreste,Pastizal,0.30355296
-100.09255153158041,19.00087176870313,Centro,Pastizal,0.9477171
-106.69164903877882,26.555189100248658,Noreste,Selva Húmeda,0.76835763
-100.12813982940017,18.163674858519734,Sur,Manglar,0.86746883
-92.99011002501554,17.413057672379278,Sureste,Selva Húmeda,0.41174707
-107.99258034116737,24.990744424548325,Noroeste,Bosque Templado,0.91988176
-100.9839873873253,21.84779809259861,Centro,Bosque Templado,0.2955353
-102.9109209356196,26.705746549743278,Noreste,Matorral Seco,0.9991842
-112.14838972947271,31.10005962892711,Noroeste,Selva Húmeda,0.9816374
-100.97397799963038,28.667081132507704,Noreste,Matorral Seco,0.71222764
-100.46464345973888,22.417891806352657,Centro,Manglar,0.50576884
-105.21292901364473,29.067858469863772,Noreste,Pastizal,0.9627318
-102.81192459213301,25.82111108309454,Noreste,Pastizal,0.55500174
-105.27671036559732,21.923610759596592,Occidente,Bosque Templado,0.16850588
-93.69092429673906,17.6027305706344,Sureste,Bosque Templado,0.40779412
-92.7289344552973,15.939562463169887,Sureste,Pastizal,0.5779447
-111.69643174931687,30.97628974565183,Noroeste,Pastizal,0.9543094
-89.50478445899324,20.918723993461395,Sureste,Pastizal,0.25264707
-103.45746793417376,22.247770065734663,Centro,Bosque Templado,0.40637058
-112.61276655552511,27.092534904829908,Noroeste,Manglar,0.9987718
-97.1843576512109,18.673248910651793,Centro,Selva Húmeda,0.28708234
-102.01628015921202,25.902713800313084,Noreste,Bosque Templado,0.83741826
-104.11397815231689,21.359112083350865,Occidente,Bosque Templado,0.7410465
-104.9987349779562,28.586658815218705,Noreste,Matorral Seco,0.8914688
-109.3442463714936,28.035274459394184,Noroeste,Manglar,0.9997066
-97.09342454811032,16.198133565847698,Noreste,Bosque Templado,0.8969141
-102.59098578966157,26.815637085534078,Noreste,Matorral Seco,0.9826895
-101.86090018225259,19.572715260899148,Occidente,Selva Húmeda,0.5128559
-101.95400663536407,23.98331651199202,Centro,Pastizal,0.977991
-97.13409284471625,18.38743809546612,Centro,Pastizal,0.37832353
-99.98340361748373,26.403553864514315,Sur,Bosque Templado,0.30865294
-110.56282767360914,30.001011361552052,Noroeste,Selva Húmeda,0.9452447
-93.77847978002812,17.946116461298164,Sureste,Bosque Templado,0.29874706
-89.8033302104489,20.203424304549227,Sureste,Bosque Templado,0.67554766
-111.72179743828754,24.385101704532094,Noroeste,Bosque Templado,0.99997926
-99.5411124283409,23.494124567170672,Noreste,Pastizal,0.8573412
-101.38375423090245,20.578482548890896,Centro,Pastizal,0.19995882
-101.30334992898449,20.345070746733626,Centro,Bosque Templado,0.31878236
-103.37421368976734,25.62479122369348,Noreste,Manglar,0.0046058823
-101.52034318756841,26.80389781440233,Noreste,Selva Húmeda,0.9577253
-100.29896219626113,21.016354973955504,Centro,Bosque Templado,0.3995647
-113.1577157827499,27.992950546370725,Noroeste,Bosque Templado,0.9788699
-99.56242658048738,23.600111858133346,Noreste,Bosque Templado,0.8878447
-90.42774082606167,20.16199857056166,Sureste,Selva Húmeda,0.8847888
-103.98696211938204,19.991223167019815,Occidente,Pastizal,0.90666705
-102.93316819367028,22.89327635761026,Centro,Bosque Templado,0.2680353
-110.85865058815565,29.83611312795827,Noroeste,Manglar,0.4216588
-103.76724508141169,21.76769298347599,Occidente,Selva Húmeda,0.7028353
-101.62981422218652,26.514552565732068,Noreste,Selva Húmeda,0.29372352
-98.92952435981049,21.67555520559545,Centro,Selva Húmeda,0.3130941
-112.57736621153455,29.908651260418246,Noroeste,Matorral Seco,0.9569824
-100.46909712485215,21.853673048676878,Centro,Bosque Templado,0.63709056
-96.74954001916812,16.608338450920975,Noreste,Matorral Seco,0.18683529
-101.31953542243187,25.36089431237878,Noreste,Manglar,0.52482295
-95.27847447529548,16.92036197713745,Noreste,Manglar,0.83402175
-90.99459140412092,18.23598042960936,Sureste,Matorral Seco,0.40615883
-98.8544576425497,23.870607301071285,Noreste,Pastizal,0.77955705
-97.96719756339677,19.972716131797238,Centro,Pastizal,0.22434118
-115.92005799417248,30.984844082454266,Noroeste,Bosque Templado,0.2609941
-100.98900716233248,21.538743048342287,Centro,Pastizal,0.47104
-107.91279043544446,31.515281530071665,Noreste,Matorral Seco,0.8985729
-101.92259863995871,27.318431210035016,Noreste,Bosque Templado,0.8073606
-87.71134160574165,20.80304988509169,Sureste,Selva Húmeda,0.6515176
-96.61900709400517,19.591724288936852,Sureste,Bosque Templado,0.4156412
-110.52979080569129,27.58689561698171,Noroeste,Bosque Templado,0.8147423
-97.33315800603206,18.146973764187216,Noreste,Matorral Seco,0.8815706
-108.92107258621539,28.61950983709281,Noroeste,Pastizal,0.987743
-103.9445204200061,20.39102552220745,Occidente,Bosque Templado,0.2713706
-110.77767025827364,24.562869836512714,Noroeste,Matorral Seco,0.9951108
-106.16201715333442,29.448505726581754,Noreste,Matorral Seco,0.90935826
-102.37111348416245,22.479355600065837,Centro,Manglar,0.35782352
-106.8877141815434,24.040070263222233,Noroeste,Bosque Templado,0.19965883
-102.49834987223082,21.173353993066222,Occidente,Selva Húmeda,0.4146294
-105.07247988337222,20.49429046106545,Occidente,Selva Húmeda,0.8422171
-111.14119177815283,29.598466631204417,Noroeste,Selva Húmeda,0.49148825
-113.06923922501956,30.82869496125404,Noroeste,Bosque Templado,0.8206453
-105.27966529885033,21.846832538426007,Occidente,Matorral Seco,0.17534117
-99.36208536993614,21.51722035695282,Centro,Matorral Seco,0.8781494
-111.77549880153435,25.297188642158886,Noroeste,Manglar,0.5569147
-94.14054247141337,17.754770380413994,Sureste,Matorral Seco,0.5711847
-112.33426168767306,26.298232074156225,Noroeste,Selva Húmeda,0.99449915
-91.49668473372472,16.75372989729832,Sureste,Matorral Seco,0.93235826
-105.37681288689292,29.079223704614027,Noreste,Selva Húmeda,0.71701705
-97.6383087227142,18.92437570712304,Centro,Pastizal,0.12028235
-100.91101853603524,22.02709532269249,Centro,Matorral Seco,0.32300588
-100.49169849474458,17.44539322133789,Sur,Matorral Seco,0.93696177
-101.8187181616702,24.459984787185178,Centro,Pastizal,0.9755326
-98.50968094282351,19.495984214104684,Centro,Matorral Seco,0.2916294
-101.4949798534501,18.78884367157167,Occidente,Selva Húmeda,0.5929147
-110.41290722914252,30.810035317471705,Noroeste,Matorral Seco,0.7352477
-93.94985900242652,18.231263405157716,Sureste,Bosque Templado,0.6043212
-101.94633962970114,28.624775637880564,Noreste,Pastizal,0.5133318
-100.03042661316235,18.64719211527435,Sur,Matorral Seco,0.9100635
-103.48032465741446,28.376474358983025,Noreste,Manglar,0.8809723
-89.22625894193598,18.224489878277875,Sureste,Selva Húmeda,0.62313646
-104.32090508683619,20.79079152431593,Occidente,Manglar,0.71385705
-98.25480022027008,18.295252098953103,Centro,Selva Húmeda,0.59464353
-90.4404307640078,19.53010592849195,Sureste,Bosque Templado,0.9011165
-115.42991675126167,30.62173722444541,Noroeste,Pastizal,0.9660353
-110.78976950686814,29.7504974504038,Noroeste,Pastizal,0.7824506
-97.61135437553402,18.471423922741014,Centro,Selva Húmeda,0.8064835
-98.77591588766325,22.47091701703322,Noreste,Selva Húmeda,0.2613647
-100.37694870182007,26.141130981455316,Sur,Manglar,0.42348236
-112.28719220685602,29.342152466688237,Noroeste,Pastizal,0.9026441
-96.39873440304761,19.061943982913924,Sureste,Matorral Seco,0.30801177
-88.46644657415119,21.331723790467237,Sureste,Bosque Templado,0.41058823
-97.24088593493599,17.58982539452825,Noreste,Matorral Seco,0.70995414
-104.41069024926617,21.045966033545618,Occidente,Matorral Seco,0.40568823
-95.89250838921151,16.705560638597294,Noreste,Manglar,0.7492159
-87.34140166354076,20.83908434509642,Sureste,Bosque Templado,0.9496959
-98.94045789835458,19.952451132078984,Centro,Manglar,0.3503706
-111.06913431332185,29.01503962870667,Noroeste,Manglar,0.1764706
-104.60353298553129,20.71624513865882,Occidente,Matorral Seco,0.8618271
-102.56988698836622,23.080958547146434,Centro,Matorral Seco,0.7620753
-101.81037155170043,18.311224668911535,Sur,Manglar,0.88683
-112.78081020339611,30.704125500437087,Noroeste,Selva Húmeda,0.86554766
-98.60658129348585,23.12387548190958,Noreste,Pastizal,0.9885096
-100.16148929465813,26.00415459816239,Sur,Selva Húmeda,0.3320706
-101.2571916201322,20.373924783704513,Centro,Manglar,0.09642353
-93.96658402484218,17.866175575516646,Sureste,Matorral Seco,0.99186105
-103.12655899869984,24.358493743457714,Centro,Bosque Templado,0.8146523
-105.5508372340287,28.049565963110062,Noreste,Selva Húmeda,0.7951706
-118.25883134345358,28.89336122279181,Noroeste,Pastizal,0.83582526
-100.73622016890309,19.162452975040047,Occidente,Pastizal,0.65912586
-104.36916602724835,28.829063744899333,Noreste,Bosque Templado,0.76727706
-98.68672091505258,17.002130388854706,Sur,Manglar,0.93905175
-99.55306335847979,19.83031600022182,Centro,Matorral Seco,0.18208236
-105.34394416403616,22.971276354413575,Occidente,Bosque Templado,0.93527645
-98.91424734263705,23.717564642549885,Noreste,Manglar,0.4022588
-101.74755567003001,19.58554024069989,Occidente,Pastizal,0.30864707
-101.84807673823771,21.763155261533058,Occidente,Manglar,0.5381706
-102.00980174439276,26.626275187790228,Noreste,Selva Húmeda,0.94230175
-98.0635335800602,25.611250228341945,Noreste,Selva Húmeda,0.29205883
-89.84118151229194,19.367801758756862,Sureste,Pastizal,0.6951788
-98.41264393386824,19.905217439698085,Centro,Pastizal,0.3349941
-104.83666816111062,22.599820862427393,Occidente,Manglar,0.88015944
-101.13480352202588,27.765295499608985,Noreste,Selva Húmeda,0.33085296
